"","CONTRIBUTION_ID","PERIOD_START","PERIOD_END","CONTRIBUTION_DATE","RECIPIENT","AMOUNT","LOBBYIST_ID","LOBBYIST_FIRST_NAME","LOBBYIST_LAST_NAME","CREATED_DATE","CONTRIBUTION_DATE3","recipient_surname"
"1407",9785,"01/01/2015","03/31/2015","03/24/2015","Joe Lomanto","$500.00",25301,"Marcus","Nunes","06/09/2015",2015-03-24,NA
"1408",7841,"01/01/2014","03/31/2014","03/12/2014","Alderman Tim Cullerton","$250.00",21642,"COURTNEY","NOTTAGE","10/30/2014",2014-03-12,"Cullerton"
"1409",7850,"07/01/2014","09/30/2014","09/22/2014","Alderman Deb Mell","$300.00",21642,"COURTNEY","NOTTAGE","10/30/2014",2014-09-22,"Mell"
"1410",9347,"01/01/2015","03/31/2015","03/19/2015","Friends of Raymond A. Lopez","$100.00",22374,"Joseph","Pilewski","04/21/2015",2015-03-19,"Lopez"
"1411",9799,"01/01/2015","03/31/2015","01/22/2015","Citizens for Roberto Maldonado","$500.00",25302,"Gery","Chico","06/09/2015",2015-01-22,"Maldonado"
"1412",9790,"01/01/2015","03/31/2015","03/27/2015","Citizens to Elect Willie Cochran","$250.00",25302,"Gery","Chico","06/09/2015",2015-03-27,"Cochran"
"1413",9723,"01/01/2015","03/31/2015","01/09/2015","Friends of Matt O'Shea","$250.00",25141,"Graham","Grady","06/03/2015",2015-01-09,"O'Shea"
"1414",7707,"07/01/2014","09/30/2014","09/24/2014","Danny Solis","$1000.00",21501,"Gery","Chico","10/24/2014",2014-09-24,"Solis"
"1415",7824,"04/01/2014","06/30/2014","04/16/2014","Alderman Mary O'Connor","$200.00",21641,"MICHAEL","KASPER","10/30/2014",2014-04-16,"O'Connor"
"1416",7829,"07/01/2014","09/30/2014","07/17/2014","Alderman Leslie Hairston","$300.00",21641,"MICHAEL","KASPER","10/30/2014",2014-07-17,"Hairston"
"1417",7858,"01/01/2014","03/31/2014","02/13/2014","Alderman James Cappleman","$250.00",21643,"David","Dring","10/30/2014",2014-02-13,"Cappleman"
"1418",7794,"04/01/2014","06/30/2014","06/12/2014","The Burnham Committee","$1500.00",21564,"Graham","Grady","10/27/2014",2014-06-12,NA
"1419",6923,"01/01/2014","03/31/2014","02/19/2014","Ald. Michelle A Harris","$500.00",20481,"John","George","08/18/2014",2014-02-19,"Harris"
"1420",8052,"10/01/2014","12/31/2014","12/01/2014","Citizens to Re-Elect John Pope","$250.00",16687,"Jeanette","Sublett","12/23/2014",2014-12-01,"Pope"
"1421",9387,"01/01/2015","03/31/2015","01/16/2015","Citizens for Alderman Deborah Graham","$150.00",22844,"Thomas","Murphy","04/23/2015",2015-01-16,"Graham"
"1422",7743,"04/01/2014","06/30/2014","06/04/2014","Alderman Will Burns","$1000.00",21561,"MICHAEL","KASPER","10/27/2014",2014-06-04,"Burns"
"1423",7749,"07/01/2014","09/30/2014","07/17/2014","Alderman Leslie Hairston","$300.00",21561,"MICHAEL","KASPER","10/27/2014",2014-07-17,"Hairston"
"1424",7748,"07/01/2014","09/30/2014","09/05/2014","Alderman Patrick J. O'Connor","$200.00",21561,"MICHAEL","KASPER","10/27/2014",2014-09-05,"O'Connor"
"1425",7754,"01/01/2014","03/31/2014","03/12/2014","Alderman Danny Solis","$500.00",21561,"MICHAEL","KASPER","10/27/2014",2014-03-12,"Solis"
"1426",7751,"01/01/2014","03/31/2014","03/12/2014","Alderman Michelle A. Harris","$500.00",21561,"MICHAEL","KASPER","10/27/2014",2014-03-12,"Harris"
"1427",7203,"07/01/2014","09/30/2014","07/10/2014","Citizens for John Cullerton","$1000.00",16645,"Jerry","Mickelson","10/07/2014",2014-07-10,"Cullerton"
"1428",7438,"07/01/2014","09/30/2014","07/01/2014","19th Ward Democratic Org","$1500.00",17590,"Thomas","Livingston","10/17/2014",2014-07-01,NA
"1429",7437,"07/01/2014","09/30/2014","07/01/2014","Alderman Toni Foulkes","$1000.00",17590,"Thomas","Livingston","10/17/2014",2014-07-01,"Foulkes"
"1430",9741,"01/01/2015","03/31/2015","02/10/2015","Citizens for Alderman Tom Tunney","$500.00",25244,"Terrance","Diamond","06/08/2015",2015-02-10,"Tunney"
"1431",7005,"01/01/2014","03/31/2014","03/12/2014","Alderman Michelle A. Harris","$500.00",20683,"David","Dring","09/09/2014",2014-03-12,"Harris"
"1432",7013,"04/01/2014","06/30/2014","06/04/2014","Alderman Ameya Pawar","$300.00",20683,"David","Dring","09/09/2014",2014-06-04,"Pawar"
"1433",6777,"04/01/2014","06/30/2014","06/03/2014","Citizens for Joe Moore","$500.00",20183,"John","George","07/22/2014",2014-06-03,"Moore"
"1434",6775,"04/01/2014","06/30/2014","04/24/2014","Friends of Mike Zalewski","$500.00",20183,"John","George","07/22/2014",2014-04-24,"Zalewski"
"1435",6843,"01/01/2014","03/31/2014","03/12/2014","Alderman Michelle A. Harris","$500.00",20246,"COURTNEY","NOTTAGE","07/24/2014",2014-03-12,"Harris"
"1436",8122,"10/01/2014","12/31/2014","11/27/2014","FRIENDS OF R. SAWYER","$250.00",19861,"John","Doerrer","01/06/2015",2014-11-27,NA
"1437",7266,"07/01/2014","09/30/2014","07/01/2014","Hopkins for Chicago","$1000.00",20261,"Mary","Minaghan dba MKM Services","10/13/2014",2014-07-01,"Hopkins"
"1438",7265,"07/01/2014","09/30/2014","07/23/2014","Friends for Susanna Mendoza","$250.00",20261,"Mary","Minaghan dba MKM Services","10/13/2014",2014-07-23,"Mendoza"
"1439",8153,"10/01/2014","12/31/2014","10/09/2014","Ameya Pawar","$150.00",20962,"Andrew","Scott","01/12/2015",2014-10-09,"Pawar"
"1440",8662,"01/01/2015","03/31/2015","02/05/2015","Citizens to Elect Emma Mitts","$200.00",22495,"James","Watson","04/07/2015",2015-02-05,"Mitts"
"1441",7224,"07/01/2014","09/30/2014","09/05/2014","Alderman Walter Burnett","$500.00",20683,"David","Dring","10/08/2014",2014-09-05,"Burnett"
"1442",8185,"04/01/2014","06/30/2014","04/29/2014","Hopkins for Chicago","$500.00",22486,"John","George","01/12/2015",2014-04-29,"Hopkins"
"1443",8195,"07/01/2014","09/30/2014","08/20/2014","Ald. Mary O'Connor","$500.00",22486,"John","George","01/12/2015",2014-08-20,"O'Connor"
"1444",8194,"07/01/2014","09/30/2014","08/14/2014","Ald. Debra Silverman","$250.00",22486,"John","George","01/12/2015",2014-08-14,NA
"1445",8448,"10/01/2014","12/31/2014","12/15/2014","Lorna Lane","$1000.00",23040,"Thomas","Livingston","01/29/2015",2014-12-15,"Lane"
"1446",6650,"04/01/2014","06/30/2014","06/04/2014","Alderman Will Burns","$1000.00",19701,"MICHAEL","KASPER","07/17/2014",2014-06-04,"Burns"
"1447",7386,"07/01/2014","09/30/2014","07/25/2014","Susan Mendoza","$100.00",19962,"Graham","Grady","10/16/2014",2014-07-25,"Mendoza"
"1448",7385,"07/01/2014","09/30/2014","07/14/2014","Leslie Hairston","$150.00",19962,"Graham","Grady","10/16/2014",2014-07-14,"Hairston"
"1449",8307,"10/01/2014","12/31/2014","10/07/2014","Mary O' Connor","$250.00",17266,"Sam","Toia","01/19/2015",2014-10-07,NA
"1450",8647,"01/01/2015","03/31/2015","03/18/2015","Citizens to Elect Emma Mitts","$500.00",22753,"Mary","Minaghan dba MKM Services","04/06/2015",2015-03-18,"Mitts"
"1451",8646,"01/01/2015","03/31/2015","02/19/2015","Citizens for Carrie Austin","$250.00",22753,"Mary","Minaghan dba MKM Services","04/06/2015",2015-02-19,"Austin"
"1452",8643,"01/01/2015","03/31/2015","02/04/2015","Friends of JoAnn Thompson","$500.00",22753,"Mary","Minaghan dba MKM Services","04/06/2015",2015-02-04,"Thompson"
"1453",8654,"01/01/2015","03/31/2015","01/08/2015","Friends of Jen Kramer","$750.00",22978,"Jerry","Mickelson","04/06/2015",2015-01-08,NA
"1454",8649,"01/01/2015","03/31/2015","03/23/2015","Friends of John Pope","$500.00",22978,"Jerry","Mickelson","04/06/2015",2015-03-23,"Pope"
"1455",9198,"01/01/2015","03/31/2015","01/20/2015","Citizens for Joe Moore","$500.00",22784,"James","Houlihan","04/20/2015",2015-01-20,"Moore"
"1456",8452,"07/01/2014","09/30/2014","07/01/2014","19th Ward Democratic Org","$1500.00",23040,"Thomas","Livingston","01/29/2015",2014-07-01,NA
"1457",8451,"07/01/2014","09/30/2014","07/01/2014","Alderman Joanna Thompson","$1000.00",23040,"Thomas","Livingston","01/29/2015",2014-07-01,"Thompson"
"1458",8781,"01/01/2015","03/31/2015","02/09/2015","Friends of Mike Zalewski","$500.00",22489,"Robert","Molaro","04/10/2015",2015-02-09,"Zalewski"
"1459",6805,"01/01/2014","03/31/2014","03/31/2014","Ald. Solis","$1000.00",20201,"John","George","07/23/2014",2014-03-31,"Solis"
"1460",6864,"01/01/2014","03/31/2014","03/12/2014","Alderman Tim Cullerton","$250.00",20247,"David","Dring","07/24/2014",2014-03-12,"Cullerton"
"1461",6863,"01/01/2014","03/31/2014","02/13/2014","Alderman Patrick J. O'Connor","$500.00",20247,"David","Dring","07/24/2014",2014-02-13,"O'Connor"
"1462",8233,"10/01/2014","12/31/2014","10/23/2014","Alderman Margaret Laurino","$250.00",21642,"COURTNEY","NOTTAGE","01/12/2015",2014-10-23,"Laurino"
"1463",8229,"10/01/2014","12/31/2014","10/23/2014","Alderman Patrick J. O'Connor","$500.00",21642,"COURTNEY","NOTTAGE","01/12/2015",2014-10-23,"O'Connor"
"1464",8291,"10/01/2014","12/31/2014","12/16/2014","James Cappleman","$250.00",20701,"Michael","Alexander","01/16/2015",2014-12-16,"Cappleman"
"1465",8349,"10/01/2014","12/31/2014","10/24/2014","Alderman Leslie Hairston","$50.00",21961,"Danielle","Cassel","01/20/2015",2014-10-24,"Hairston"
"1466",8690,"01/01/2015","03/31/2015","02/19/2015","Friends of George A. Cardenas","$500.00",24042,"Paul","Rosenfeld","04/08/2015",2015-02-19,"Cardenas"
"1467",8681,"01/01/2015","03/31/2015","02/10/2015","Citizens for Brian Hopkins","$250.00",24042,"Paul","Rosenfeld","04/08/2015",2015-02-10,"Hopkins"
"1468",9045,"01/01/2015","03/31/2015","03/24/2015","Citizens to Elect Willie B. Cocran","$250.00",22387,"Dennis","O'Sullivan","04/17/2015",2015-03-24,NA
"1469",9246,"01/01/2015","03/31/2015","01/29/2015","Michelle Harris","$125.00",23002,"Brendan","Shiller","04/20/2015",2015-01-29,"Harris"
"1470",8891,"01/01/2015","03/31/2015","02/12/2015","Alderman Michelle A. Harris","$500.00",23621,"MICHAEL","KASPER","04/14/2015",2015-02-12,"Harris"
"1471",8883,"01/01/2015","03/31/2015","01/20/2015","Alderman Leslie Hairston","$300.00",23621,"MICHAEL","KASPER","04/14/2015",2015-01-20,"Hairston"
"1472",8881,"01/01/2015","03/31/2015","01/20/2015","Alderman Will Burns","$500.00",23621,"MICHAEL","KASPER","04/14/2015",2015-01-20,"Burns"
"1473",9365,"01/01/2015","03/31/2015","02/08/2015","Friends of Will Burns","$1000.00",22961,"Michael","Sutton","04/22/2015",2015-02-08,"Burns"
"1474",9361,"01/01/2015","03/31/2015","01/08/2015","Friends of Leslie Hairston","$1500.00",22961,"Michael","Sutton","04/22/2015",2015-01-08,"Hairston"
"1475",8207,"04/01/2014","06/30/2014","06/09/2014","19th Ward Democratic Organization","$250.00",22487,"John","George","01/12/2015",2014-06-09,NA
"1476",8216,"07/01/2014","09/30/2014","08/20/2014","Ald. Mary O'Connor","$500.00",22487,"John","George","01/12/2015",2014-08-20,"O'Connor"
"1477",8227,"10/01/2014","12/31/2014","12/15/2014","Alderman George Cardenas","$250.00",20281,"James","Watson","01/12/2015",2014-12-15,"Cardenas"
"1478",8225,"10/01/2014","12/31/2014","11/20/2014","Alderman Mary O'Connor","$150.00",20281,"James","Watson","01/12/2015",2014-11-20,"O'Connor"
"1479",8224,"10/01/2014","12/31/2014","11/17/2014","Alderman Jason Ervin","$150.00",20281,"James","Watson","01/12/2015",2014-11-17,"Ervin"
"1480",9188,"01/01/2015","03/31/2015","01/30/2015","Citizens for Pat O'Connor","$250.00",24361,"John","George","04/20/2015",2015-01-30,"O'Connor"
"1481",8926,"01/01/2015","03/31/2015","02/17/2015","KB for 7th Ward","$75.00",22330,"Donovan","Pepper","04/16/2015",2015-02-17,"Mitchell"
"1482",9095,"01/01/2015","03/31/2015","02/11/2015","Citizens for Dan Solis","$150.00",23361,"Kate","Tragesser","04/17/2015",2015-02-11,"Solis"
"1483",9199,"01/01/2015","03/31/2015","01/14/2015","Friends of Walter Burnett, Jr","$500.00",22775,"Michael","Ezgur","04/20/2015",2015-01-14,"Burnett"
"1484",9217,"01/01/2015","03/31/2015","02/18/2015","Citizens for Joe Moore","$250.00",22809,"Mark","Fary","04/20/2015",2015-02-18,"Moore"
"1485",9214,"01/01/2015","03/31/2015","02/17/2015","Hopkins for Chicago","$500.00",22809,"Mark","Fary","04/20/2015",2015-02-17,"Hopkins"
"1486",9207,"01/01/2015","03/31/2015","01/30/2015","Citizens for Carrie Austin","$500.00",24425,"John","George","04/20/2015",2015-01-30,"Austin"
"1487",9201,"01/01/2015","03/31/2015","01/30/2015","Citizens to Elect Emma Mitts","$250.00",24425,"John","George","04/20/2015",2015-01-30,"Mitts"
"1488",9319,"01/01/2015","03/31/2015","01/15/2015","Ald. John Pope","$500.00",22787,"John","Dunn","04/20/2015",2015-01-15,"Pope"
"1489",9309,"01/01/2015","03/31/2015","01/26/2015","Jen Kramer","$500.00",22787,"John","Dunn","04/20/2015",2015-01-26,NA
"1490",9308,"01/01/2015","03/31/2015","01/23/2015","Kurt Summers","$500.00",22787,"John","Dunn","04/20/2015",2015-01-23,NA
"1491",9302,"01/01/2015","03/31/2015","02/20/2015","Patrick Thompson","$500.00",22787,"John","Dunn","04/20/2015",2015-02-20,"Thompson"
"1492",9662,"01/01/2015","03/31/2015","03/27/2015","Friends of Chris Taliaferro","$1500.00",24743,"Michael","Sutton","05/08/2015",2015-03-27,"Taliaferro"
"1493",8369,"10/01/2014","12/31/2014","12/02/2014","Summers for Chicago (Kurt Summer Treasurer Designate","$500.00",17395,"Arnold","Harris","01/23/2015",2014-12-02,NA
"1494",8365,"10/01/2014","12/31/2014","10/20/2014","Friens of Michelle A Harris (Ald","$500.00",17395,"Arnold","Harris","01/23/2015",2014-10-20,"Harris"
"1495",8364,"10/01/2014","12/31/2014","10/20/2014","Citizens for Patrick J O'Connor (Ald. fund raiser sponsor)","$500.00",17395,"Arnold","Harris","01/23/2015",2014-10-20,"O'Connor"
"1496",8380,"01/01/2014","03/31/2014","02/19/2014","Ald. Michelle A Harris","$500.00",22982,"John","George","01/26/2015",2014-02-19,"Harris"
"1497",8373,"01/01/2014","03/31/2014","03/06/2014","Ald. Bob Fioretti","$500.00",22982,"John","George","01/26/2015",2014-03-06,"Fioretti"
"1498",8632,"01/01/2015","03/31/2015","02/12/2015","Alderman George A. Cardenas","$500.00",23622,"COURTNEY","NOTTAGE","04/06/2015",2015-02-12,"Cardenas"
"1499",8630,"01/01/2015","03/31/2015","02/12/2015","Alderman Emma Mitts","$300.00",23622,"COURTNEY","NOTTAGE","04/06/2015",2015-02-12,"Mitts"
"1500",6601,"04/01/2014","06/30/2014","07/08/2014","Chicago Fire Department","$0.00",16520,"Jody","Joy","07/16/2014",2014-07-08,NA
"1501",9427,"01/01/2015","03/31/2015","01/13/2015","Friends of Michelle Smith","$100.00",24543,"Bridget","O'Keefe","04/27/2015",2015-01-13,"Smith"
"1502",9502,"01/01/2015","03/31/2015","03/31/2015","Summers for Chicago","$500.00",24582,"Thomas","Manion","05/01/2015",2015-03-31,NA
"1503",9623,"01/01/2015","03/31/2015","03/24/2015","Joe Lomanto","$500.00",24681,"Marcus","Nunes","05/07/2015",2015-03-24,NA
"1504",7103,"01/01/2014","03/31/2014","03/28/2014","25th Ward Regular Democratic Organization","$800.00",20902,"Jerome","Schain","09/22/2014",2014-03-28,NA
"1505",7764,"01/01/2014","03/31/2014","02/13/2014","Alderman James Cappleman","$250.00",21562,"COURTNEY","NOTTAGE","10/27/2014",2014-02-13,"Cappleman"
"1506",7763,"01/01/2014","03/31/2014","02/13/2014","Alderman Margaret Laurino","$250.00",21562,"COURTNEY","NOTTAGE","10/27/2014",2014-02-13,"Laurino"
"1507",7768,"04/01/2014","06/30/2014","04/16/2014","Alderman Mary O'Connor","$200.00",21562,"COURTNEY","NOTTAGE","10/27/2014",2014-04-16,"O'Connor"
"1508",8732,"01/01/2015","03/31/2015","02/12/2015","Alderman George Cardenas","$500.00",23623,"David","Dring","04/09/2015",2015-02-12,"Cardenas"
"1509",8728,"01/01/2015","03/31/2015","02/12/2015","Alderman Margaret Laurino","$500.00",23623,"David","Dring","04/09/2015",2015-02-12,"Laurino"
"1510",6609,"04/01/2014","06/30/2014","06/04/2014","Alderman Harry Osterman","$300.00",19703,"COURTNEY","NOTTAGE","07/16/2014",2014-06-04,"Osterman"
"1511",7230,"07/01/2014","09/30/2014","08/08/2014","FRIENDS OF CARDENAS","$1500.00",19861,"John","Doerrer","10/08/2014",2014-08-08,NA
"1512",8283,"10/01/2014","12/31/2014","10/30/2014","Citizens for Brendan Reilly","$1000.00",21541,"Gery","Chico","01/16/2015",2014-10-30,"Reilly"
"1513",8905,"01/01/2015","03/31/2015","02/10/2015","Citizens for Alderman Tom Tunney","$500.00",22541,"Terrance","Diamond","04/15/2015",2015-02-10,"Tunney"
"1514",9253,"01/01/2015","03/31/2015","02/17/2015","Alderman Marge Laurino","$150.00",22785,"Michael","Laube","04/20/2015",2015-02-17,"Laurino"
"1515",9322,"01/01/2015","03/31/2015","02/19/2015","Jason Ervin","$250.00",22582,"Jan","Starr","04/20/2015",2015-02-19,"Ervin"
"1516",9100,"01/01/2015","03/31/2015","01/14/2015","Friends of Walter Burnett Jr.","$250.00",24344,"Gery","Chico","04/17/2015",2015-01-14,"Burnett"
"1517",9098,"01/01/2015","03/31/2015","02/18/2015","Friends ofCarrie Austin","$250.00",24344,"Gery","Chico","04/17/2015",2015-02-18,"Austin"
"1518",9118,"01/01/2015","03/31/2015","01/05/2015","Friends of Mike Zalewski","$500.00",23083,"Jeffrey","Glass","04/17/2015",2015-01-05,"Zalewski"
"1519",9265,"01/01/2015","03/31/2015","01/27/2015","Alderman Patrick J. O'Connor","$1000.00",24442,"MICHAEL","KASPER","04/20/2015",2015-01-27,"O'Connor"
"1520",9262,"01/01/2015","03/31/2015","02/12/2015","Alderman Emma Mitts","$300.00",24442,"MICHAEL","KASPER","04/20/2015",2015-02-12,"Mitts"
"1521",9261,"01/01/2015","03/31/2015","02/12/2015","Alderman George A. Cardenas","$500.00",24442,"MICHAEL","KASPER","04/20/2015",2015-02-12,"Cardenas"
"1522",9260,"01/01/2015","03/31/2015","02/12/2015","Alderman Michelle A. Harris","$500.00",24442,"MICHAEL","KASPER","04/20/2015",2015-02-12,"Harris"
"1523",9283,"01/01/2015","03/31/2015","01/20/2015","Alderman Leslie Hairston","$300.00",24443,"COURTNEY","NOTTAGE","04/20/2015",2015-01-20,"Hairston"
"1524",9273,"01/01/2015","03/31/2015","01/20/2015","Alderman Jason Ervin","$500.00",24443,"COURTNEY","NOTTAGE","04/20/2015",2015-01-20,"Ervin"
"1525",9293,"01/01/2015","03/31/2015","01/20/2015","Alderman Leslie Hairston","$300.00",24444,"David","Dring","04/20/2015",2015-01-20,"Hairston"
"1526",6764,"04/01/2014","06/30/2014","06/18/2014","Pat Dowell","$150.00",18923,"Elvin","Charity","07/22/2014",2014-06-18,"Dowell"
"1527",7269,"07/01/2014","09/30/2014","07/16/2014","Alderman Tom Tunney","$500.00",20681,"MICHAEL","KASPER","10/13/2014",2014-07-16,"Tunney"
"1528",7270,"07/01/2014","09/30/2014","07/17/2014","Alderman Leslie Hairston","$300.00",20681,"MICHAEL","KASPER","10/13/2014",2014-07-17,"Hairston"
"1529",9407,"01/01/2015","03/31/2015","02/11/2015","Friends of Summer","$250.00",24521,"Kate","Tragesser","04/24/2015",2015-02-11,NA
"1530",9403,"01/01/2015","03/31/2015","02/11/2015","Citizens for Dan Solis","$150.00",24521,"Kate","Tragesser","04/24/2015",2015-02-11,"Solis"
"1531",7902,"07/01/2014","09/30/2014","07/25/2014","Representative Edward Acevado","$150.00",21781,"Kate","Tragesser","11/07/2014",2014-07-25,NA
"1532",7594,"01/01/2014","03/31/2014","02/10/2014","Friends of Margaret Laurino","$250.00",21481,"John","George","10/23/2014",2014-02-10,"Laurino"
"1533",7590,"01/01/2014","03/31/2014","01/24/2014","Citizens for O'Connor","$100.00",21481,"John","George","10/23/2014",2014-01-24,"O'Connor"
"1534",7903,"04/01/2014","06/30/2014","05/07/2014","Citizens for Alderman Austin","$100.00",21781,"Kate","Tragesser","11/07/2014",2014-05-07,"Austin"
"1535",7426,"04/01/2014","06/30/2014","04/24/2014","Friends of Mike Zalewski","$500.00",21328,"John","George","10/17/2014",2014-04-24,"Zalewski"
"1536",7423,"04/01/2014","06/30/2014","04/29/2014","Hopkins for Chicago","$500.00",21328,"John","George","10/17/2014",2014-04-29,"Hopkins"
"1537",7422,"04/01/2014","06/30/2014","04/14/2014","Citizens for Carrie Austin","$500.00",21328,"John","George","10/17/2014",2014-04-14,"Austin"
"1538",7428,"01/01/2014","03/31/2014","03/31/2014","Ald. Solis","$1000.00",21328,"John","George","10/17/2014",2014-03-31,"Solis"
"1539",7498,"07/01/2014","09/30/2014","08/19/2014","Friends of Bob Fioretti","$150.00",17222,"Daniel","Finkel","10/20/2014",2014-08-19,"Fioretti"
"1540",7482,"07/01/2014","09/30/2014","09/18/2014","Neighbors for Rey Colon","$1500.00",17276,"Jason","Lunderman","10/20/2014",2014-09-18,NA
"1541",6762,"01/01/2014","03/31/2014","03/31/2014","Friends of Alyx Pattison","$500.00",20162,"Lawrence","Suffredin","07/22/2014",2014-03-31,NA
"1542",7515,"07/01/2014","09/30/2014","09/10/2014","Citizens for Danny Solis","$500.00",21401,"Rolando","Acosta","10/20/2014",2014-09-10,"Solis"
"1543",6987,"01/01/2014","03/31/2014","03/12/2014","Alderman Danny Solis","$500.00",20681,"MICHAEL","KASPER","09/09/2014",2014-03-12,"Solis"
"1544",6998,"01/01/2014","03/31/2014","02/13/2014","Alderman Patrick J. O'Connor","$500.00",20682,"COURTNEY","NOTTAGE","09/09/2014",2014-02-13,"O'Connor"
"1545",7002,"04/01/2014","06/30/2014","06/04/2014","Alderman Will Burns","$1000.00",20682,"COURTNEY","NOTTAGE","09/09/2014",2014-06-04,"Burns"
